ProductId,ItemId,Brand,Category,ProductType,Colour,Material,ProductTitle,Image,ImageURL,MainImageId
3158,B082VLZ7SC,Stone & Beam,Chair,CHAIR,Cognac,Leather,"Amazon Brand - Stone & Beam Wingard Leather Wingback Accent Chair, 32.3""W, Cognac",B082VLZ7SC.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/20/209bb3ed.jpg,811xI58aAKL
3159,B00MGSGV7U,Pinzon by Amazon,Home Bed And Bath,HOME_BED_AND_BATH,Green,100% cotton,"Pinzon Ultrasoft 180TC Fitted Sheets, Green 160 x 200 x 30 cm",B00MGSGV7U.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/ce/cea659da.jpg,817r+lAV4EL
3160,B08541XY3N,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicone,Amazon Brand - Solimo Designer Teddy Bear UV Printed Soft Back Case Mobile Cover for Mi Redmi 7A,B08541XY3N.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/4c/4c4993b4.jpg,71ij0cJGsgL
3161,B01NAUHM5R,Amazon Collection,Finering,FINERING,Clear,rhinestone;,"Platinum Plated Sterling Silver Swarovski Zirconia Channel Set All-Around Ring, Size 6",B01NAUHM5R.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/3f/3f9b3399.jpg,71QBjKD25VL
3162,B07PTSX1F9,Amazon Brand - Solimo,Home,HOME,Blue,Carbon Steel,Amazon Brand - Solimo 100% Cotton Padded Ironing Mat,B07PTSX1F9.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/6f/6f0cad5b.jpg,81gcl7TjP4L
3163,B081HMX71P,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,multi-colored,Plastic,Amazon Brand - Solimo Designer Heart Pattern Alphabet-G 3D Printed Hard Back Case Mobile Cover for Oppo A5 (2020),B081HMX71P.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/99/99551da2.jpg,61AhzhfoMJL
3164,B073P1J8FW,Stone & Beam,Wall Art,WALL_ART,Multicolor,canvas,"Amazon Brand - Stone & Beam Contemporary Blue and Tan Moroccan Tile Print Wall Art on Canvas, 24"" x 24""",B073P1J8FW.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/e0/e0e71d4d.jpg,A12jpdBBn3L
3165,B0857LWFS2,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicone,Amazon Brand - Solimo Designer Wooden Texture UV Printed Soft Back Case Mobile Cover for Oppo A3S,B0857LWFS2.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/e7/e7953639.jpg,71XpHF8uCYL
3166,B07K7MGC5H,Alkove,Table,TABLE,Natural,Eiche,"Amazon Brand - Alkove - Hayes - Extending Solid Wood Table, 205 cm, Wild Oak",B07K7MGC5H.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/90/906c149b.jpg,514cT3AiVeL
3167,B07XDRLKRM,Eono,Home,HOME,Bianco,Legno,Eono by Amazon - Cornice PortaFoto 20x25 cm in Legno Massello Vetro ad Alta Definizione da Parete per Foto 13x18 cm con Passepartout o 20x25 cm Senza Passepartout Colore Bianco,B07XDRLKRM.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/a8/a8a7f4c8.jpg,51BTQPaCkPL
3168,B01LWTVFAW,Amazon Collection,Finenecklacebraceletanklet,FINENECKLACEBRACELETANKLET,Rose,rose-gold,"14k Rose Gold Solitaire Bezel Set Diamond with Lobster Clasp Strand Bracelet (1/4cttw, J-K Color, I2-I3 Clarity)",B01LWTVFAW.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/3f/3f0d7834.jpg,71rYreRgKmL
3169,B075X3SHT1,Rivet,Chair,CHAIR,Burnt Orange,"70% Polyester, 30% Acrylic","Amazon Brand - Rivet Jamie Upholstered Mid-Century Modern Low Arm Accent Chair, 31""W, Burnt Orange",B075X3SHT1.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/08/0850b79e.jpg,A16ZONSLp9L
3170,B08541W2QX,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicon,Amazon Brand - Solimo Designer Wooden Beach UV Printed Soft Back Case Mobile Cover for Realme 5 Pro,B08541W2QX.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/a3/a306e09f.jpg,715vPerEgTL
3171,B07JJ9FB4G,Movian,Chair,CHAIR,Amarillo Mostaza,Madera,"Marca Amazon - Movian Vardar - Taburete, amarillo mostaza",B07JJ9FB4G.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/39/39bcfa7b.jpg,51bp+1uVxqL
3172,B007M6GL8K,Pinzon by Amazon,Home,HOME,Blanco,Algodon,Punto de Hotel de pinzon Cortina de Ducha,B007M6GL8K.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/ac/acf9ed9c.jpg,810UQaRZM3L
3173,B073P66V3K,Rivet,Wall Art,WALL_ART,Multi,wood,"Amazon Brand - Rivet 9-Piece Pastel Floral Art Mural on Wood, 60"" x 60""",B073P66V3K.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/a1/a158bfc1.jpg,A1aBpS82mrL
3174,B07TVD4QNC,Amazon Basics,Rug,RUG,Ivory,Polypropylene,"Amazon Basics - 4'X6' Solid Color Shag Rug, Ivory",B07TVD4QNC.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/d5/d5596d78.jpg,91whUJVWm1L
3175,B0852178JX,Movian,Home Furniture And Decor,HOME_FURNITURE_AND_DECOR,Brown,Madera,Movian GW-Top Sideboard 3202,B0852178JX.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/c4/c486c366.jpg,816vKKdes+L
3176,B000BLI2K8,Strathwood by Amazon.com,Table,TABLE,Silver,Teak,Strathwood Vashon Collection Teak Oval Expandable Leaf Table,B000BLI2K8.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/23/23a8dada.jpg,411CG9PCRVL
3177,B07QXKCGYT,Amazon Brand - Solimo,Home Furniture And Decor,HOME_FURNITURE_AND_DECOR,Beige,Plastic,"Amazon Brand - Solimo 2-Door Foldable Wardrobe, 8 Racks, Beige",B07QXKCGYT.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/7a/7a788dbf.jpg,91ZgplNjT2L
3178,B07B4ZM2J8,Rivet,Rug,RUG,Silver Birch,silver,"Amazon Brand - Rivet Contemporary Striated Jute Area Rug, 7' 5"" x 5' 3"", Silver Birch",B07B4ZM2J8.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/00/00197a58.jpg,A1OUiejSTdL
3179,B0854LZ957,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicon,Amazon Brand - Solimo Designer White Flower UV Printed Soft Back Case Mobile Cover for LG Q60,B0854LZ957.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/05/057a6d69.jpg,71TteTyhBuL
3180,B074CC19KM,Amazon Collection,Finering,FINERING,Silver,Fine-other-material,"SS Sonora Turquoise Ring, Size 7",B074CC19KM.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/cb/cb1369e9.jpg,7181ve31rDL
3181,B07WRK8XCD,Klepe,Shoes,SHOES,WHITE,Fabric,Klepe Men's White Chunky/Platform Sneakers-6 UK (40 EU) (7 US) (KP731/WHT),B07WRK8XCD.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/4c/4cf4d007.jpg,71LZiF6xl6L
3182,B0732K1SFZ,Stone & Beam,Rug,RUG,Dark Navy,"70% Jute, 30% Cotton","Amazon Brand - Stone & Beam Braided Jute Area Rug, 8 x 10 Foot, Dark Navy",B0732K1SFZ.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/1e/1e69ef34.jpg,A1+EwZpi-aL
3183,B07N2Z2WQV,AmazonBasics,Chair,CHAIR,Black,Polyurethane,AmazonBasics Classic Faux Leather Extra Padded Recliner Chair - Black,B07N2Z2WQV.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/ce/ce64a301.jpg,81tftxTyOHL
3184,B07RD7LH96,AmazonBasics,Home,HOME,Skivtra,tra,"AmazonBasics bildram tra, galleristil, 23 x 28 cm for bilder med en storlek pa 13 x 18 cm, skivtra, 3 stycken",B07RD7LH96.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/74/742fe0aa.jpg,A1SMtsygc6L
3185,B07B6CHRJQ,AmazonBasics,Home Bed And Bath,HOME_BED_AND_BATH,Platinum,100% Cotton,"AmazonBasics Quick-Dry, Luxurious, Soft, 100% Cotton Towels, Platinum - 8-Piece Set",B07B6CHRJQ.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/90/9068f2a5.jpg,91PaU1b96DL
3186,B01DA8LC0A,Movian,Table,TABLE,Kiefer,Kiefer,"Home Discount 1, 2 &amp; 3 Corona Console Tables",B01DA8LC0A.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/2b/2b40dbcc.jpg,91b4vcev-BL
3187,B07L1QMBZ7,UMI,Home,HOME,Unknown Color,Polyester,Umi. by Amazon - Rideaux Doublure Occultant Isolants Thermique a Oeillets avec Couche de Mousse Rideau pour Chambre 2 Pieces 140x175cm Beige,B07L1QMBZ7.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/f7/f7baeb05.jpg,61AxjgOgGrL
3188,B07BKKD52Q,Rivet,Sofa,SOFA,Otter Grey,Velvet,"Amazon Brand - Rivet Aiden Tufted Mid-Century Modern Velvet Bench Loveseat Sofa, 74""W, Otter Grey",B07BKKD52Q.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/57/574f0daa.jpg,81fKl23S3tL
3189,B0856BCBRN,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicone,Amazon Brand - Solimo Designer Stars UV Printed Soft Back Case Mobile Cover for Samsung Galaxy M40,B0856BCBRN.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/8c/8c34b12c.jpg,713F5Uo1oXL
3190,B005GD4Y3K,Amazon Collection,Finenecklacebraceletanklet,FINENECKLACEBRACELETANKLET,green,metal,"Sterling Silver and 14k Yellow Gold Heart Mother's Jewel Peridot and Diamond Accent Pendant Necklace, 18""",B005GD4Y3K.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/96/9690797f.jpg,71Knb8cx2hL
3191,B07HSLTFYL,Stone & Beam,Wall Art,WALL_ART,Unknown Color,canvas,Amazon Brand - Stone & Beam Traditional Desert Landscape Print Artwork on Canvas - 18 x 24 Inch,B07HSLTFYL.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/23/2301bde4.jpg,81G99pjqVML
3192,B081FGBVDH,Amazon Brand - Solimo,Home,HOME,Medical Blue and Royal Blue,Fabric,"Amazon Brand - Solimo Fabric Storage Box with Lid, Medium, Set of 3, Medical Blue and R. Blue",B081FGBVDH.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/65/655021e5.jpg,514j49nyXkL
3193,B01LXO2VN1,Amazon Collection,Fineearring,FINEEARRING,Yellow,Metall,Amazon Collection -,B01LXO2VN1.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/65/653d269e.jpg,6183yz91COL
3194,B07GF8BN7H,Rivet,Table,TABLE,Walnut Veneer,"MDF with walnut veneer, tempered glass","Amazon Brand - Rivet Geometric End/Side Table with 3 Glass Shelves, 43 x 43 x 55cm, MDF with Walnut Veneer/Tempered Glass",B07GF8BN7H.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/58/5874c62a.jpg,814S5zpr6mL
3195,B008U4QK1G,Strathwood by Amazon.com,Sofa,SOFA,Black,Aluminum,Strathwood Rhodes Deep Seat Loveseat,B008U4QK1G.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/7b/7b787fd8.jpg,81X-h5sTaJL
3196,B071SHLFLS,Stone & Beam,Rug,RUG,Beige,wool,"Amazon Brand - Stone & Beam Contemporary Ikat Inspired Wool Area Rug, 8' x 10' 6"", Beige",B071SHLFLS.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/d5/d584c562.jpg,A1d5hrPTMWL
3197,B07DJDGFDW,Amazon Brand - Symbol,Shoes,SHOES,Red,Canvas,Amazon Brand - Symbol Men's Red Canvas Sneakers-6 UK/India (40 EU) (AZ-YS-390A),B07DJDGFDW.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/bb/bbc2f4f2.jpg,81jHAwGEw7L
3198,B073P14C4B,Rivet,Wall Art,WALL_ART,Multi,canvas,"Amazon Brand - Rivet Canvas Print Wall Art of Horses Grazing in Desert Southwest Desert, 60"" x 40""",B073P14C4B.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/cd/cde2e73f.jpg,A1sGJSl-yVL
3199,B0719FLQP3,Nourison,Rug,RUG,Sunburst,Synthetic,"Nourison Passion Modern Abstract Colorful Sunburst Area Rug, 6'7"" x 9'6""",B0719FLQP3.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/8d/8dac4084.jpg,A1lnX6dtVRL
3200,B07MKQGJSW,AmazonBasics,Table,TABLE,Natural,wood,"AmazonBasics Classic TV Dinner Folding Trays with Storage Rack, Natural - Set of 4",B07MKQGJSW.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/30/30da904e.jpg,81sLmjFsLrL
3201,B00OZKEKAM,Amazon Essentials,Finenecklacebraceletanklet,FINENECKLACEBRACELETANKLET,Plateado,metal,"Amazon CollectionColgante de plata de ley con circonita cAobica redonda, diseAo de halo",B00OZKEKAM.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/7c/7cbf58ba.jpg,71X2BLG8q-L
3202,B00MCK2UKO,Amazon Collection,Finenecklacebraceletanklet,FINENECKLACEBRACELETANKLET,Red,metal,"18k Yellow Gold Plated Sterling Silver Genuine Garnet and Diamond Accent Filigree Mandala Pendant Necklace, 18""",B00MCK2UKO.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/f5/f5e2bf65.jpg,8134HjKfavL
3203,B07D5GS29X,AmazonBasics,Home Bed And Bath,HOME_BED_AND_BATH,0,poliestere,"AmazonBasics - Coprimaterasso morbido, imbottitura in microfibra e poliestere, con elastici, bianco, 135 cm x 190 cm",B07D5GS29X.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/b8/b8745637.jpg,71I9ZlFCS-L
3204,B07BWJCPWR,Rivet,Sofa,SOFA,Pewter,"Velvet, Hardwood frame, Metal legs","Amazon Brand - Rivet Emerly Modern Sofa Chaise, 96""W, Pewter",B07BWJCPWR.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/ac/aca6b0f2.jpg,81buve2-RVL
3205,B079Y41B9L,Amazon Collection,Fineearring,FINEEARRING,White Topaz,Not applicable,Platinum Plated Sterling Silver White Topaz Stud Earrings made with Swarovski Topaz Gemstones,B079Y41B9L.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/cb/cbd8e7b2.jpg,61NYlFxCAaL
3206,B07B4N1RTQ,Rivet,Sofa,SOFA,Eclipse Blue,Metal,"Amazon Brand - Rivet Edgewest Low Back Modern Sofa, 87""W, Eclipse Blue",B07B4N1RTQ.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/d2/d212c930.jpg,91U7kBxRYFL
3207,B07B7NYQLK,Stone & Beam,Table,TABLE,Natural/Black,wood,"Amazon Brand - Stone & Beam Bernice Industrial Reclaimed Parquet Wood Coffee Table, 42""W, Natural and Black",B07B7NYQLK.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/5a/5a71c4f8.jpg,81QSoaiYQyL
3208,B08569DDVJ,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicon,Amazon Brand - Solimo Designer Water Drops UV Printed Soft Back Case Mobile Cover for OnePlus 7 Pro,B08569DDVJ.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/b2/b2edc9f8.jpg,713mbZC1EeL
3209,B07YN43NHB,Movian,Home Furniture And Decor,HOME_FURNITURE_AND_DECOR,Grey,Other,Amazon Movian MULTIBOX 3 Bookcase 39.1 x 33.1 x 108.2 cm Grey,B07YN43NHB.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/c3/c333c1a6.jpg,91q9VnFgsYL
3210,B00BIG2OEK,Amazon Essentials,Fineearring,FINEEARRING,Yellow Gold Plated Sterling Silver,metal,Amazon Essentials Yellow Gold Plated Sterling Silver Round Cut Cubic Zirconia Stud Earrings (5mm),B00BIG2OEK.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/6f/6f581590.jpg,61afS0JzcGL
3211,B07HSLXH4F,Stone & Beam,Rug,RUG,Navy,stone,"Stone & Beam Rug, 5'3"" x 7'3"", Gray, Orange, Multicolor",B07HSLXH4F.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/d7/d7f71a9a.jpg,A1Ijt2Ojh5L
3212,B003JFJWL6,Pinzon by Amazon.com,Home,HOME,White,Supima-Cotton,"Pinzon Oversized and Luxurious 100-Percent Supima Cotton Hand Towels, White",B003JFJWL6.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/ca/ca4685c3.jpg,71HFk6H7r8L
3213,B07JKJMTZ9,Movian,Chair,CHAIR,Bleu Arduino,Polyester,"Marque Amazon - Movian Vardar - Chaise de salle a manger, bleu arduino",B07JKJMTZ9.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/a4/a4f4d637.jpg,61iKsfVnnYL
3214,B079Q19SWR,Amazon Brand - Symbol,Shoes,SHOES,Cherry,Synthetic,Amazon Brand - Symbol Men's Cherry Sandals-7 UK/India (41 EU) (AZ-KY-329B),B079Q19SWR.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/62/626665f1.jpg,81oUuvmV5qL
3215,B073P17T6G,Stone & Beam,Wall Art,WALL_ART,Multicolor,ink,"Amazon Brand - Stone & Beam Modern Tan and White Print of Old Towers on Canvas Wall Art, 15"" x 10""",B073P17T6G.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/84/849a6a44.jpg,91mA2-UeQfL
3216,B088SZC4XJ,UMI,Home,HOME,Oyster,100%_Cotton,"UMI. by Amazon 100% Cotton Plain Sateen Set of 2 Standard Pillowcases, 300 Thread Count, Oyster, Super Soft and Comfortable, Hotel Quality, Breathable, Machine Washable",B088SZC4XJ.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/14/14e3bb28.jpg,71c-LxZF13L
3217,B07XGTJMNW,Klepe,Shoes,SHOES,BLACK,Mesh,Klepe Men's Black Flyknit with Memory Foam Running Shoes-6 UK (40 EU) (7 US) (BX020/BLK),B07XGTJMNW.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/c8/c8576aaf.jpg,81rGtGDipgL
3218,B07ZFPPBLD,Teen Mix By Catwalk,Shoes,SHOES,Blue,Polyurethane,Teen Mix By Catwalk Women's Blue Fashion Sandals-9 UK (41 EU) (11 US) (TM4281D_A),B07ZFPPBLD.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/a6/a6f2388d.jpg,81Js6Cli-LL
3219,B0853X5CYQ,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicone,Amazon Brand - Solimo Designer Sky Photography UV Printed Soft Back Case Mobile Cover for Nokia 2.3,B0853X5CYQ.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/22/22a04d22.jpg,71o7LRoTiUL
3220,B07QJQDQR2,Amazon Brand - Symbol,Shoes,SHOES,Black 1,Synthetic,Amazon Brand - Symbol Men's Black Synthetic Formal Shoes - 8 UK (AZ-KY-332B),B07QJQDQR2.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/e5/e57555d3.jpg,71i9Ipe6z+L
3221,B07XYN6FCG,UMI,Home,HOME,Gold,Velvet,"UMI Essentials 3-Piece Soft Cozy Sherpa Alternative Duvet Set Reversible Down Quilt with 2 Pillow Sham,Size Double,Gold",B07XYN6FCG.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/06/0673e8db.jpg,71lNnZQDucL
3222,B075YLSBYF,Rivet,Wall Art,WALL_ART,Multicolor,Paper,"Amazon Brand - Rivet Vintage U.S. Parks Puerto Rico Print, Black Barnwood Frame, 19"" x 23""",B075YLSBYF.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/8c/8cd6c7b1.jpg,912ithh0D6L
3223,B07S62PGTD,Movian,Table,TABLE,Oak Wotan,Furniture board,Movian passe-partout Surrounding,B07S62PGTD.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/d8/d8b3948b.jpg,612xhe583oL
3224,B0792F7H6J,Rivet,Home Furniture And Decor,HOME_FURNITURE_AND_DECOR,Unknown Color,velvet,"Amazon Brand - Rivet Contemporary Ottoman, Leather and Foam, 36""W, Cognac",B0792F7H6J.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/4b/4be69670.jpg,817QdCQ1QTL
3225,B075HXJ6Q9,Rivet,Wall Art,WALL_ART,Multicolor,canvas,"Amazon Brand - Rivet Abstract Modern Gold Halo Painting on White Canvas Wall Art Decor, 30"" x 30""",B075HXJ6Q9.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/67/67aa53dd.jpg,A10-7SdFXTL
3226,B07QLFTX18,Stone & Beam,Kitchen,KITCHEN,Hard-anodized Non-stick Aluminimum,Alluminio,Stone & Beam - Casseruola tradizionale (increspata) 1-Quart Hard-Anodized Non-Stick Aluminimum,B07QLFTX18.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/09/0996f8d4.jpg,81rahVQQqgL
3227,B07VNLBJDY,Movian,Sofa,SOFA,Grey,Tissu,"Marque Amazon - Movian Ticino - Canape 2,5 places, 88 x 210 x 88 cm (longueur x largeur x hauteur), Gris",B07VNLBJDY.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/0b/0b519b5c.jpg,81chQYsnW7L
3228,B073P5QJ14,Rivet,Wall Art,WALL_ART,Multi,wood,"Amazon Brand - Rivet 9-Piece Pastel Floral Art Mural on Wood, 36"" x 36""",B073P5QJ14.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/26/2673f683.jpg,A1UTq8kynyL
3229,B00MPFUA4O,Pinzon by Amazon,Home Bed And Bath,HOME_BED_AND_BATH,Taupe,100% cotton,Pinzon by Amazon Drap-housse en satin de coton egyptien Taupe 183 x 200 x 38 cm,B00MPFUA4O.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/c9/c9572b36.jpg,91yTxs3q12L
3230,B075X4JB3K,Rivet,Chair,CHAIR,Hunter Green,"Velvet, Hardwood frame, Metal legs","Amazon Brand - Rivet Eva Tufted Mid-Century Velvet Down-Filled Loveseat, 60.5""W, Hunter Green",B075X4JB3K.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/4e/4e493ac4.jpg,81JpgqJD6CL
3231,B019ID1SX2,Amazon Collection,Finenecklacebraceletanklet,FINENECKLACEBRACELETANKLET,White,metal,"Amazon CollectionPlatinum Plated Sterling Silver Swarovski Zirconia Initial""H"" Pendant Necklace, 18"" + 2"" Extender",B019ID1SX2.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/01/01974d06.jpg,71GP9Y70utL
3232,B07P7W6DLS,Amazon Brand - Solimo,Kitchen,KITCHEN,Black,Aluminium,"Amazon Brand - Solimo Honeycomb Non Stick Kadhai (24cm, 4 layer coating)",B07P7W6DLS.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/4e/4ede7a5c.jpg,813jeQrch4L
3233,B01F7B2LZ8,Amazon Collection,Fineearring,FINEEARRING,White,metal,Sterling Silver Created White Sapphire Halo Cushion Stud Earrings,B01F7B2LZ8.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/e2/e29a3edd.jpg,71hajVn1KCL
3234,B01EJPUPCY,AmazonBasics,Kitchen,KITCHEN,Unknown Color,silicone,AmazonBasics Baking Sheet and Silicone Mat Set,B01EJPUPCY.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/fa/fa50bc99.jpg,41Tf5T+OA0L
3235,B0842N5C9S,Amazon Brand - Solimo,Kitchen,KITCHEN,Red,Stainless Steel,(Renewed) Amazon Brand - Solimo 3-Piece Stainless Steel Sauce Pan Set,B0842N5C9S.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/79/792caf16.jpg,51lqFO-cFQL
3236,B0857M6FH9,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicone,Amazon Brand - Solimo Designer White Dog UV Printed Soft Back Case Mobile Cover for 10.or G,B0857M6FH9.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/f7/f759b723.jpg,714msRRREML
3237,B00UZ7E9G4,AmazonBasics,Home Bed And Bath,HOME_BED_AND_BATH,Vert Fonce,100% Coton,"AmazonBasics 'Everyday' Drap en coton, Vert fonce 180 x 290 + 10 cm",B00UZ7E9G4.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/4f/4f17ab91.jpg,81t0J4i55qL
3238,B000HBXA7M,Strathwood by Amazon.com,Chair,CHAIR,Unknown Color,Mahogany,Strathwood Steamer Chair,B000HBXA7M.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/91/9166231a.jpg,51k6oqH4dWL
3239,B0856BT19S,Amazon Brand - Solimo,Cellular Phone Case,CELLULAR_PHONE_CASE,Multicolor,Silicon,Amazon Brand - Solimo Designer Punisher Skull UV Printed Soft Back Case Mobile Cover for Lyf Wind 1,B0856BT19S.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/76/762a9335.jpg,71pQbqljwOL
3240,B073P17T3P,Rivet,Wall Art,WALL_ART,Multi,Wood,"Amazon Brand - Rivet Pop Art Print of Paris Map in Primary Colors Modern Wall Art, 38"" x 26""",B073P17T3P.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/7e/7e44d8f4.jpg,91plFPjErJL
3241,B001BQ6TU2,Pinzon by Amazon,Home Furniture And Decor,HOME_FURNITURE_AND_DECOR,Tiki,wood,Pinzon Hayes Shelf,B001BQ6TU2.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/ce/ce73f658.jpg,71pwAYcJ5IS
3242,B0013TRVB8,Pinzon by Amazon.com,Home,HOME,Olive,Flannel,"Pinzon 160-Gram Solid Flannel Full/Queen Duvet Cover, Olive",B0013TRVB8.jpg,https://amazon-berkeley-objects.s3.amazonaws.com/images/small/95/95e4141e.jpg,91ge74HjK-S
